name,geometry_group,coordinate_file,true_category,anchor_strength,source_title,source_url,notes,clustered_category,quality_status,original_mode_available,recomputed_mode_1,recomputed_mode_2,recomputed_mode_3,recomputed_mode_4,recomputed_mode_5,recomputed_mode_6,recomputed_mode_7,recomputed_mode_8,recomputed_mode_9,recomputed_mode_10,recomputed_mode_11,recomputed_mode_12,recomputed_mode_13,recomputed_mode_14,recomputed_mode_15,recomputed_mode_16,recomputed_mode_17,recomputed_mode_18,recomputed_mode_19
2032c,original_dataset,data/d_PV_20_coord/2032c.csv,Low-subsonic,strong,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Dillner 20-32-C,Low-subsonic,valid,True,0.20536721871,-0.46669665853,0.110436502697,-0.062882942918,-0.0107623461655,0.0162872893426,0.00746752687474,-0.00661294701321,0.0134608447483,-0.00921387916452,0.000489889152415,-0.00536673030478,0.00352393488587,-0.000786508344207,0.00288876075835,0.00194298475673,-0.000319615713128,-0.00018243221173,-2.45054029844e-05
a18,original_dataset,data/d_PV_20_coord/a18.csv,Low-subsonic,contextual,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Free-flight airfoil,Transonic,valid,True,0.340044868569,-0.137765894169,-0.0515299077324,-0.0366521477277,0.0139823084306,-0.0183040716005,0.0013627264296,0.00425676340204,0.00174921005161,0.00089449950628,-0.00330737719139,-0.00135235326602,0.000175894957551,0.00125377014533,-0.00265107016911,0.000370384882691,0.00179773759676,0.00028067102159,-3.96191547241e-05
a18sm,original_dataset,data/d_PV_20_coord/a18sm.csv,,,,,,Transonic,valid,True,0.34052876403,-0.13862073087,-0.0493193554815,-0.0341641730034,0.013736308422,-0.0163198312234,0.000546488589297,0.00295895218206,0.000750802962946,0.00347894656038,-0.00114465517204,-0.000154570765671,-0.000360008352407,-0.000115431298109,-0.000526044478845,-0.000230761295802,-0.000511683735099,0.000329425084687,-2.58782900926e-06
a63a108c,original_dataset,data/d_PV_20_coord/a63a108c.csv,,,,,,Supersonic,valid,True,0.463890342915,0.229149219003,-0.0194021708477,-0.0379076251909,0.00431806088314,0.00384597782744,-0.0200317762337,-0.00325113380569,-0.00851593753251,-0.000447378268842,0.00487484925288,0.00323985410024,0.000913460862276,-0.00175266153393,0.00215996461389,0.000725301359223,-0.00137063758596,0.000135271562206,-0.000336870691134
ag03,original_dataset,data/d_PV_20_coord/ag03.csv,Low-subsonic,strong,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,Supersonic,valid,True,0.472968621282,0.0218496790094,0.0171011061987,-0.0303525953487,-7.37128679507e-05,0.0108790303715,-0.00185428536724,-0.00609128040273,0.00106289711915,0.00215662631741,-0.00125116755015,0.00225921658094,-0.00103946801058,0.000344405918855,-0.000492290927405,-0.000536848035316,-7.64271523978e-05,-0.000279788123431,3.83002194028e-05
ag04,original_dataset,data/d_PV_20_coord/ag04.csv,,,,,,Supersonic,valid,True,0.485828495678,0.0454147582152,-0.00619228187219,-0.052709945589,-0.000458567382978,-0.00239513915465,0.00192599003451,-0.00337377415874,0.00223519199575,-0.000467065933881,-0.000776208935057,0.000888038699677,-0.000823623242732,0.000188579009946,-0.000459879862304,-0.000387537863783,0.000104368685867,-0.000297509500817,-1.22038720257e-05
ag08,original_dataset,data/d_PV_20_coord/ag08.csv,,,,,,Supersonic,valid,True,0.515454672785,0.0270876117615,-0.00883314920774,-0.0520532974543,0.00727148586062,-0.00075555142605,0.000513374711288,-0.000904961794462,0.00228865003867,-0.000602677805299,0.000431157304128,-0.000495240196467,-0.000833392328909,4.38861592848e-05,-0.000248303376819,-0.000228207344856,8.05081071666e-05,-7.80491046609e-05,2.13366494155e-05
ag09,original_dataset,data/d_PV_20_coord/ag09.csv,,,,,,Supersonic,valid,True,0.56525714224,0.00424658424589,0.00454296364504,-0.0499030136601,0.0113514019265,0.00497245844292,-0.00700943506277,0.00304008551561,0.00104828744617,-0.00131109761895,-0.000218519019022,-0.000936200796861,-0.000406392615589,-1.23541058541e-05,-5.12836842111e-06,0.000114897614085,1.37116933096e-05,6.41951521718e-05,3.52880974777e-05
ag10,original_dataset,data/d_PV_20_coord/ag10.csv,,,,,,Supersonic,valid,True,0.59580689314,0.00514054296918,0.00460615141854,-0.0543464030889,0.0124224138374,0.0102152175024,-0.00659260289976,-0.000280482580849,0.00289431260134,0.000121451884386,0.000288946691556,0.000214962014947,-0.000596739961603,-0.000287146729724,-0.000865485426079,-0.000640456149298,0.000523524997607,-0.000160634041977,0.000105206485137
ag11,original_dataset,data/d_PV_20_coord/ag11.csv,,,,,,Supersonic,valid,True,0.484243156019,-0.0179579803111,0.0355530258619,-0.0287063482121,-0.00338691399872,0.0247155927059,-0.00790791858456,-0.0132160505896,-0.00401951861918,0.00658949331398,0.000782682464107,0.0033203647888,-0.00105542898633,-0.000524405267267,5.7700909103e-06,-0.000292928744953,-0.000486104315765,-0.000210656763141,-3.01923169631e-05
ag12,original_dataset,data/d_PV_20_coord/ag12.csv,,,,,,Supersonic,valid,True,0.500273356674,0.0218151169493,-0.0173209892287,-0.0653284734991,-0.00981861334953,-0.00329523438492,0.00241183690925,-0.0031254183368,0.00213411895651,-0.000165826953714,-1.74837597936e-05,0.000711136609333,-0.00114482695537,-0.00046197944712,-0.000554287942803,-0.00040917785091,1.86595829502e-05,-3.30032938808e-05,0.000114488764819
ag13,original_dataset,data/d_PV_20_coord/ag13.csv,,,,,,Supersonic,valid,True,0.514631320882,-0.001155287343,-0.0148603781927,-0.0631737260697,-0.00773411913471,-0.000602039102685,0.000942036276217,-0.00404341249782,0.00132603127651,0.000533505817048,-8.32005944242e-05,0.000852240311728,-0.00110386286671,-0.000265369085782,-0.000480854541376,-0.000352891631306,-1.61894648507e-05,-3.71855788639e-05,0.00012241053835
ag14,original_dataset,data/d_PV_20_coord/ag14.csv,,,,,,Supersonic,valid,True,0.533491666108,-0.0258341603253,-0.00886692712252,-0.0613634157612,-0.0045374025288,0.00331104915998,-0.000945828095247,-0.00437749849075,0.00167727105457,0.00122433191851,0.000247183722066,0.000820761697134,-0.00125948581491,-0.000473077559034,-0.000473232550974,-0.000379474984124,-0.000129924708823,1.93181936277e-05,0.000121222088782
ag16,original_dataset,data/d_PV_20_coord/ag16.csv,,,,,,Supersonic,valid,True,0.450052647364,0.0420051273192,-0.0253007301478,-0.0627988265587,-0.0129825146671,-0.00832107544024,0.00468074822497,-0.00283451414343,0.00353235377457,-0.00126861515077,-0.000250281665941,0.000844510789017,-0.00092788373929,-0.000155277622226,-0.000450234546221,-0.000453509533548,3.69407993779e-05,-0.000130193687285,0.000141475526079
ag17,original_dataset,data/d_PV_20_coord/ag17.csv,,,,,,Supersonic,valid,True,0.475877074881,0.0111545446135,-0.0199675296509,-0.0610520748489,-0.0102298254953,-0.00450789211799,0.00227974295639,-0.00462000799205,0.00246475535253,-0.000337669286288,-0.000199564091861,0.000753467223703,-0.00101522279482,-0.000257618566206,-0.000427354391739,-0.000492216245217,4.48012688821e-05,-0.000138090247052,0.000100231606812
ag18,original_dataset,data/d_PV_20_coord/ag18.csv,,,,,,Supersonic,valid,True,0.501663902011,-0.0196232503025,-0.0147180428785,-0.0594367492354,-0.007367674091,-0.000758979444688,-0.000185769151534,-0.00630267463653,0.00137773188897,0.000553270336896,-0.00014957959351,0.000620216703299,-0.00109311042731,-0.000352655795214,-0.000410585069868,-0.00052944840659,5.58608098518e-05,-0.000145018482995,5.73187391214e-05
ag19,original_dataset,data/d_PV_20_coord/ag19.csv,,,,,,Supersonic,valid,True,0.520312279399,-0.0424386020398,-0.0103544074914,-0.0579988140734,-0.00477794692935,0.00209854465501,-0.00244964778172,-0.00689348000305,0.000873189286902,0.00100858580633,-0.000507032795351,0.000872479052546,-0.00128277706188,-0.000495262849864,-0.000207449865655,-0.00040966495612,7.72250280729e-06,-0.00013468858326,5.00143402948e-05
ag24,original_dataset,data/d_PV_20_coord/ag24.csv,Low-subsonic,strong,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,Supersonic,valid,True,0.35181813818,0.0367817206221,-0.0190708451777,-0.0372912273492,-0.0180577104837,-0.00367961161382,0.00395624147615,-0.00312764707343,0.00482785650042,-0.0014807061201,0.00077624514075,0.000664438808604,-0.000814584370619,0.000531912259698,-0.000253757177564,-0.000568706418019,-2.63942865191e-05,0.000203576447499,0.000373458554082
ag25,original_dataset,data/d_PV_20_coord/ag25.csv,Low-subsonic,strong,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,Supersonic,valid,True,0.390119731838,-0.00315055202578,-0.0164032329129,-0.0437238826004,-0.0153530571779,-0.00198987337701,0.00259432187321,-0.00496226379024,0.00370189764857,-0.000545901911368,0.000445633228924,0.000717021411633,-0.000932038228631,0.000263658287699,-0.00028847241685,-0.000569341197637,-1.24960081306e-05,9.97541081662e-05,0.000280771694409
ag26,original_dataset,data/d_PV_20_coord/ag26.csv,Low-subsonic,strong,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,Supersonic,valid,True,0.425351363897,-0.0351216697145,-0.0118736503326,-0.0496096306685,-0.01137960732,-0.00147942861478,0.000220752830842,-0.00654452814074,0.00200474317249,0.000840516365463,0.000103987790285,0.000864672962819,-0.000919271434655,0.000121333427117,-0.000363715918376,-0.000552947469565,-4.11880560299e-05,-3.0547859531e-05,0.000160557893791
ag27,original_dataset,data/d_PV_20_coord/ag27.csv,Low-subsonic,strong,UIUC Airfoil Coordinates Database,https://m-selig.ae.illinois.edu/ads/coord_database.html,Drela AG low-speed family,Supersonic,valid,True,0.46122662667,-0.0670559068149,-0.00811722424877,-0.0556022382833,-0.00548165080616,-0.0010078777487,-0.00175985770187,-0.00818338634404,0.000986639921124,0.00233782944197,8.74720081538e-05,0.00160116020007,-0.00112541218538,-2.51750279874e-05,-0.000649639032104,-0.000465432194276,1.1748877002e-05,-9.41268169064e-05,7.02725065302e-05
ag35,original_dataset,data/d_PV_20_coord/ag35.csv,,,,,,Supersonic,valid,True,0.32527424713,0.043585624098,0.0158166371781,-0.0241748991669,-0.000342964878849,0.000593210465205,0.00338272413989,-0.00278355827094,0.00136238056312,0.000427683945987,0.0016799787493,0.00194154722946,0.00043725284796,0.00016191477703,-0.00174653770772,0.00116491962143,-0.000585968891277,0.000915289040705,0.000108172509856
ag36,original_dataset,data/d_PV_20_coord/ag36.csv,,,,,,Supersonic,valid,True,0.361712300046,0.0442035406865,0.0110506932462,-0.0237480935498,0.00101252116336,0.0012957083574,0.00437073917407,-0.000262641507567,0.000560530634167,0.000927332175263,0.0014999702472,0.000769680266312,0.000470079474675,-0.000133128904963,-0.00123093992111,0.00119495075103,-0.000473124387,0.00125405451426,3.11583633814e-05
ag37,original_dataset,data/d_PV_20_coord/ag37.csv,,,,,,Supersonic,valid,True,0.387111395183,0.0364295928842,0.013080947637,-0.0258114719671,0.00190157495501,0.00960748898855,0.00386571472518,-0.00179838133639,-0.000925513998679,0.00324303335987,0.00195816475473,0.00129134711406,-0.000405647694194,-0.000944492129012,-0.000144901048123,0.000698345938575,-0.000404281894074,0.0013806118237,-9.05464574271e-05
ag38,original_dataset,data/d_PV_20_coord/ag38.csv,,,,,,Supersonic,valid,True,0.427817093686,0.0306199730343,0.00584056186066,-0.0215983754799,0.00527381195285,0.0132227519391,0.00160029587543,-0.00295578354502,-0.00265748520072,0.00541025272712,0.00177773965391,0.00184546343255,-0.000378833150042,-0.000418493070873,7.82429006972e-05,0.000594924402976,-0.000448572020348,0.00139924976895,-7.30841922569e-05
ag44ct02r,original_dataset,data/d_PV_20_coord/ag44ct02r.csv,,,,,,Supersonic,valid,True,0.428446850554,0.0488225534511,0.0169351989841,-0.0459832724515,-0.0103102461651,0.00459676679454,0.00229574391295,-0.0038650579117,0.00151265696905,0.00270084885059,-0.00221834713619,0.000321102463169,-0.000623216148851,-0.000502335293026,0.00119902608471,-0.00115274155491,0.000446781668303,-0.000197131274242,-7.53964617456e-05
ag455ct02r,original_dataset,data/d_PV_20_coord/ag455ct02r.csv,,,,,,Supersonic,valid,True,0.483749730223,0.0434365926931,0.0177040665355,-0.0534846141065,-0.0101086435281,0.00622130370317,-0.00069944720613,-0.00160794625626,0.00229211473351,0.00438459583143,-0.0011064083788,0.000692276831639,-0.000848438186153,-0.000439218405925,0.00100644788719,-0.00118648474054,0.000409661906808,-0.000144454726805,0.000170265368037
ag45c03,original_dataset,data/d_PV_20_coord/ag45c03.csv,,,,,,Supersonic,valid,True,0.458973344296,0.0377429203146,0.0305004279643,-0.0599492173364,-0.0166996392899,0.00279314078584,0.000192995722121,0.000519353178912,0.00246727344748,0.00512366041604,-0.00186783443429,0.000850393737883,-0.000955981040057,-0.00041066797254,0.00149979245132,-0.00170176793543,0.000665890674275,-0.000181556014407,0.000189161650015
ag45ct02r,original_dataset,data/d_PV_20_coord/ag45ct02r.csv,,,,,,Supersonic,valid,True,0.459377126349,0.0505270445336,0.0181855104078,-0.0512837202094,-0.0119246411535,0.0034068718057,0.00120724041908,-0.00225127707061,0.00112074946761,0.00311339301526,-0.00178884426081,0.000718949036421,-0.000792534042216,-0.000666463683926,0.0011045532833,-0.00113809813855,0.000538456891006,-0.000166025190617,5.2081025163e-05
ag46c03,original_dataset,data/d_PV_20_coord/ag46c03.csv,,,,,,Supersonic,valid,True,0.513607994121,0.0498593670126,0.0169915580997,-0.0521738658761,-0.010117063682,0.00312747652494,-0.00349385461385,-0.000347072289716,0.00100973919604,0.00528195609601,-0.00204005139315,0.000610540205966,-0.0011130091384,-0.000354061862582,0.00148403411253,-0.00181347668256,0.000703610059689,-0.00018230834251,0.000139518778983
ag46ct02r,original_dataset,data/d_PV_20_coord/ag46ct02r.csv,,,,,,Supersonic,valid,True,0.509559029692,0.0502478242328,0.0115950239748,-0.0511767159477,-0.0072709644806,0.00567515185153,-0.00124982632075,-0.000649057997847,0.00167175375293,0.00534761104905,-0.00102448535561,0.00114180218532,-0.000793423864447,-0.000262150591594,0.000791232376441,-0.00107881476868,0.000341024662013,-0.000116762431151,0.000226485619358
ag47c03,original_dataset,data/d_PV_20_coord/ag47c03.csv,,,,,,Supersonic,valid,True,0.582003017685,0.063282912077,0.00287416073241,-0.0526257796956,-0.00601179742876,0.000463485828604,-0.0051272037555,0.00041234048188,-0.00171289422146,0.00646656357205,-0.00134737752584,0.000708059762091,-0.00111531025355,-0.000696289112558,0.00148598334032,-0.00186960780758,0.000858053306422,-0.00020055850873,-5.61000766138e-05
ag47ct02r,original_dataset,data/d_PV_20_coord/ag47ct02r.csv,,,,,,Supersonic,valid,True,0.582659877447,0.0629864150806,-0.00227842446748,-0.050348995783,-0.00261369263036,0.00446833600044,-0.00489688370052,-0.00096818334697,-0.00135691798475,0.00550592811129,-0.000948807361386,0.000806363819335,-0.00110344161764,-0.000570580892422,0.000910943457838,-0.00120300421105,0.000488685287645,-0.00015261435682,-3.50101401508e-05
ah21-7,original_dataset,data/d_PV_20_coord/ah21-7.csv,,,,,,Transonic,valid,True,0.290649674371,0.0703451373699,-0.0561501547438,0.026336245027,0.0175544603389,0.0185854833677,0.00181186656765,-0.00240874037643,5.81625746691e-05,0.00644321594225,0.00100760327552,-0.000948080734559,-0.00260526998065,0.00108870508215,0.000604386629548,0.000742971863607,0.000622371265507,5.97671322326e-05,-0.000457272438132
ah21-9,original_dataset,data/d_PV_20_coord/ah21-9.csv,,,,,,Transonic,valid,True,0.427593642361,0.0720647967388,-0.0565564012319,0.0194624565008,0.0141555184104,0.0127280687769,0.00300797451989,-0.00064826831634,-0.000389787112074,0.00510471914167,0.00115786195362,-0.000570078168984,-0.00219162317008,0.00065950462107,0.000565636283859,0.000578342125585,0.000444586835611,5.44550397569e-05,-0.000368938159767
ah63k127,original_dataset,data/d_PV_20_coord/ah63k127.csv,,,,,,Low-subsonic,valid,True,0.0715506845755,-0.0087419167582,0.00593532848695,0.090167017536,-0.0244527620276,-0.0256036021228,-0.0149174128515,-0.00559532086834,0.00900256459048,0.00303804110236,-0.00160982762891,-0.00353515866165,-0.00690399668524,-0.00702986316628,-0.00382960287962,-0.000145903081347,-0.00048391309964,0.00361131787643,3.72825489925e-05
ah6407,original_dataset,data/d_PV_20_coord/ah6407.csv,,,,,,Low-subsonic,valid,True,0.295348606065,-0.344969675641,-0.00199739337807,-0.0447990734594,0.00667170018702,0.00463288924573,-0.0011719927823,-0.0044102615956,0.00492527950822,-0.00389514420907,0.000309559443415,-0.00113078052022,-0.000835478516601,-0.00122427622393,0.00198917952346,0.000729020391565,0.000478729556993,-0.000391609217199,0.00033943539688
ah79100a,original_dataset,data/d_PV_20_coord/ah79100a.csv,,,,,,Transonic,valid,True,0.214736930631,-0.060303814549,-0.0561704325756,-0.0395176502766,-0.0280227503533,-0.0153146279855,0.00418483468637,-0.00553028528258,-0.00326305372424,-0.00317342099241,0.00137094193829,-0.000500831399537,-0.000787599221602,7.00994889498e-05,-0.00073827083301,-0.000254639054248,-0.000589961780207,0.000206325433336,0.000566778011198
ah79100c,original_dataset,data/d_PV_20_coord/ah79100c.csv,,,,,,Low-subsonic,valid,True,0.0338382435837,-0.376434234559,-0.0521883471007,0.0186866654911,0.00548839756238,0.0108831239965,-0.000260474497672,-0.00208373772732,0.00468408180192,0.00709503093706,-0.0016103139018,-0.00682063850997,-0.00315419952517,-0.00114334048453,0.00136351441855,0.000950491938168,0.00114921421115,0.00131300877647,-0.000746199075476
ah79k132,original_dataset,data/d_PV_20_coord/ah79k132.csv,,,,,,Low-subsonic,valid,True,0.0346201718227,0.0253070665868,0.0448823261692,0.0881415899854,-0.00735927657716,-0.0256832272025,-0.0120119498214,-0.00407702022057,0.0108608326339,-0.00424588268528,0.000805262453906,-0.00862193055645,-0.00744534455409,-0.00456270270328,-0.00502247398803,0.00383418467392,0.000973700086452,0.00185386494112,0.000352761812089
ah79k135,original_dataset,data/d_PV_20_coord/ah79k135.csv,,,,,,Transonic,valid,True,0.0486885413957,0.0932738655271,0.0319937291445,0.0880223800041,-0.0126451149245,-0.0244538823125,-0.0080534737071,-0.00612341145921,0.0103667801055,-0.00393872722089,0.00164159838812,-0.0067335654402,-0.00657928358387,-0.00493720638954,-0.00398451452319,0.00335582054224,-7.81884165885e-05,0.00178643143656,-0.000106806285574
ah79k143,original_dataset,data/d_PV_20_coord/ah79k143.csv,,,,,,Transonic,valid,True,0.0193754887787,0.140018901802,0.030015759943,0.110251800594,0.00107649218871,-0.03114061939,-0.0141041462572,-0.00158904169442,0.0117893577086,-0.00369999851458,0.00637914442665,-0.008737661251,-0.010295352872,-0.004926963194,-0.00597548223443,0.00856848757335,-0.0011490989412,0.000590730155744,0.000612036930908
ah80129,original_dataset,data/d_PV_20_coord/ah80129.csv,,,,,,Low-subsonic,valid,True,0.0534931530025,-0.019834009706,0.0377944603637,0.107049729707,-0.00251617183128,-0.0402769365913,-0.0012687110852,-0.0129304409052,0.00171444420396,-0.00713202582296,6.45952239574e-05,0.00236221940145,0.00134547389615,0.000558320596426,-0.00228837935373,-0.000679586354571,-0.00065484720094,-0.000626702570501,0.000952404868312
ah80136,original_dataset,data/d_PV_20_coord/ah80136.csv,,,,,,Supersonic,valid,True,0.0921018839794,0.0896581260781,0.127503998493,0.0151809498778,-0.0554518092027,-0.0594922643251,-0.00214015473706,-0.000351355959531,-0.00472735549867,0.00331381883492,-0.00372849860446,0.00140444181041,0.00374485409664,0.00119461423884,0.00399160012832,-0.001002559855,-0.00089020528969,-0.000973838445547,-0.000378945256063
ah80140,original_dataset,data/d_PV_20_coord/ah80140.csv,,,,,,Low-subsonic,valid,True,0.00271730475683,0.00179409066781,0.123284954556,-0.0377041721599,-0.0392444281155,-0.0261336195608,-0.00343470928415,0.0162323774584,-0.00701985949768,0.0139869348565,-0.000698554937172,0.000620546116574,0.00443353368979,-0.00015986589269,0.00072523495681,0.00157005664398,-0.00283841865773,-0.000627580128422,0.00104184067915
ah81131,original_dataset,data/d_PV_20_coord/ah81131.csv,,,,,,Supersonic,valid,True,0.107846892381,0.120569689598,0.0685310780024,0.0966569046383,-0.0132428982608,-0.0511321847981,-0.0110688538919,-0.0299100720974,-0.00415242707577,-0.0140365347858,0.00050495550076,0.0062631344053,0.000681214477047,-0.00395935524014,-0.00215711670977,-0.000733713406286,0.000537431871178,0.000688001338925,-0.000900227994416
ah81k144,original_dataset,data/d_PV_20_coord/ah81k144.csv,,,,,,Low-subsonic,valid,True,-0.045798583354,0.00498160125053,0.0203229217379,0.0962249707738,-0.0128884690334,-0.0453477207076,-0.0142571652094,-0.00720005403467,0.00860156369107,-0.00323777478897,0.000156038641724,-0.00530106107781,-0.0055767501843,-0.00527317539169,-0.000621909350573,-0.00132595017207,-0.000425984697862,0.00135918181551,0.00124175577454
ah82150a,original_dataset,data/d_PV_20_coord/ah82150a.csv,,,,,,Low-subsonic,valid,True,-0.0401720973002,0.0839228689119,-0.00271192186798,0.10639077448,-0.0313934118115,-0.00982012327427,-0.0121899831187,0.0113745540308,0.0143057717752,-0.00431278344431,0.0007867606643,-0.00316476051786,0.00326059598183,-0.00341240747885,-0.000738820181517,-0.00300568357866,3.29023259155e-05,-0.00038885276375,-0.00116150443523
ah82150f,original_dataset,data/d_PV_20_coord/ah82150f.csv,,,,,,Low-subsonic,valid,True,-0.0635014913218,0.0633819083054,0.00215824356042,0.158611668799,0.0183667306658,-0.012262628695,-0.000343780755106,-0.00912449807057,0.0149027066622,-0.00974802978488,0.0125914732099,-0.00354095689007,-0.0055071584569,0.00562255611068,-0.00344558163099,0.00335665551673,-0.0010321437894,0.000124495201187,0.00202966434827
ah83150q,original_dataset,data/d_PV_20_coord/ah83150q.csv,,,,,,Low-subsonic,valid,True,-0.0717057827338,0.0212927995421,0.0948205508345,0.0778074250025,-0.0410574179086,-0.00802952112538,-0.020222386453,-0.0119856109869,0.0138295358697,0.0121718317954,0.00329265381076,-0.00094785947576,-0.00273036135756,0.00141788281935,0.0029377110799,-0.00485241786583,-0.00267152293786,0.000427537407562,0.00235864492471
ah83159,original_dataset,data/d_PV_20_coord/ah83159.csv,,,,,,Low-subsonic,valid,True,-0.104917806382,0.0616762015389,0.0404598015486,0.125011960764,-0.0298459191538,-0.0177729560918,-0.0169442361106,-0.00546155283002,0.0182907695547,0.0014003737225,0.00616384549881,-0.00411610871975,-0.00330604745308,0.00225023048866,0.000404767186494,-0.00266262696073,-0.00314986511892,-0.00140351582599,0.00348401951923
ah88k130,original_dataset,data/d_PV_20_coord/ah88k130.csv,,,,,,Low-subsonic,valid,True,0.0425305631025,-0.0268577307497,-0.0241801896137,0.123166945538,-0.0107772217642,-0.00436797581528,-0.010854748114,-0.0069800309933,0.0111134718881,-0.0023347484132,0.00580022249967,-0.0017847902051,-0.00294520519997,0.00165279125876,-0.00191221623371,0.00169949060657,-0.00275915093164,-0.000618757519335,0.000776369588464
ah88k136,original_dataset,data/d_PV_20_coord/ah88k136.csv,,,,,,Transonic,valid,True,0.0487906486095,0.113552584114,0.0597622217242,0.116315919651,0.0246732686534,-0.0403644973286,-0.0104847707414,-0.0187692084763,0.000334352169284,-0.0168926231246,0.0025296206679,-0.00234820833154,-0.00492983912195,-0.0062816692598,-0.00914913564725,0.00962895816893,-0.00222480251033,-0.0014326721838,-0.00214015192531
ah93156,original_dataset,data/d_PV_20_coord/ah93156.csv,,,,,,Low-subsonic,valid,True,-0.114012778394,0.0752829851827,0.0487311858445,0.107788435109,0.00378236063923,-0.0215276351335,-0.0104727899545,-0.00657133117986,0.013623573401,-0.00233235202919,0.00639189481312,-0.00623505465044,-0.00572230694189,0.00339271934015,-0.000553849182553,0.0018053046336,0.00112325335112,-0.00117933052583,0.00262519380644
ah93157,original_dataset,data/d_PV_20_coord/ah93157.csv,,,,,,Low-subsonic,valid,True,-0.101566379971,0.0710824467828,0.0509010950077,0.10902389079,0.000885866195404,-0.0190027460439,-0.00346464611132,-0.00408572485282,0.0151121799132,-0.000946966465862,0.00477921264359,-0.00642552603399,-0.00541916025387,0.00453307882709,-0.000800238484178,0.00153408283612,0.00146795198049,-0.000789707179596,0.00273563735217
ah93k130,original_dataset,data/d_PV_20_coord/ah93k130.csv,,,,,,Transonic,valid,True,0.0501884683261,0.0443763443001,0.0621937065858,0.105232552746,0.0218490371197,-0.0400452007263,-0.0127525128899,-0.0277881317548,-0.00498244834168,-0.0170787362064,0.00434173701043,0.00723267452295,0.00243081337097,-0.00287777694817,-0.00673481590338,0.00421274987903,-0.00300617555369,-0.000186727614289,-0.00192745132972
ah93k131,original_dataset,data/d_PV_20_coord/ah93k131.csv,,,,,,Transonic,valid,True,0.0506595889549,0.0470831001675,0.0709229256735,0.0985519407566,0.0170325050029,-0.0437471617974,-0.0129987962163,-0.0262757709535,-0.00482600017006,-0.0154181000203,0.00235044898868,0.00566431671159,0.00255551434963,-0.00303763962823,-0.00540847520676,0.00303782771011,-0.00229702517656,-0.000843895198644,-0.00196786759268
ah93k132,original_dataset,data/d_PV_20_coord/ah93k132.csv,,,,,,Transonic,valid,True,0.0428842645811,0.0548083335117,0.0596119280619,0.108726904797,0.0156493627183,-0.037983626654,-0.0113779256364,-0.0320693793194,0.000855391862621,-0.0171651740474,0.00644064245224,0.00837967522128,0.000826101652764,-0.00187042575248,-0.00718060244983,0.00543337462912,-0.00319496271637,-0.000952815848475,-0.00357762725237
ah93w145,original_dataset,data/d_PV_20_coord/ah93w145.csv,,,,,,Low-subsonic,valid,True,-0.0275098426066,0.0314830514128,0.0389267365977,0.0178578189929,-0.0269237040093,-0.0257332594188,0.00168992069513,0.0167690758222,0.00215741826661,0.0113858277385,-0.00343378686584,-0.00295388111826,5.47688418754e-05,0.00259377605372,-0.000257679292485,0.00132168850419,-0.000660924029986,-0.00016356613391,0.000117337888054
ah93w174,original_dataset,data/d_PV_20_coord/ah93w174.csv,,,,,,Low-subsonic,valid,True,-0.180449672279,0.0980381439113,0.0443214610562,-0.00836278205698,-0.0516560481583,-0.0410577037121,-0.00131513428401,0.0247415582033,0.00526205888786,0.00782030727361,-0.00307211594983,-0.00265680267639,0.00108043486325,0.00162487064466,-0.000760305846894,0.00050734426982,-0.000752198033677,-0.000487100240177,0.00037282000993
ah93w215,original_dataset,data/d_PV_20_coord/ah93w215.csv,,,,,,Low-subsonic,valid,True,-0.374687888604,0.269754107439,0.040439145421,0.0025148051365,-0.0365096644699,-0.0237494028314,0.00319203575145,0.0182671923405,0.00150309602125,0.00787304626254,-0.00901770047193,-0.00787157670507,-0.00178089291492,-0.0011739632712,0.000445774958814,-9.89307344455e-05,-0.000811878108713,-0.00213350218274,0.00116440041024
ah93w300,original_dataset,data/d_PV_20_coord/ah93w300.csv,,,,,,,ignored,True,-0.758418558475,0.656996479605,-0.0208052187379,-0.147709494724,-0.0624017053183,0.00759439742817,-0.0304192501956,-0.00151800139513,-0.0100078135901,0.00426389598237,0.00480907270667,-0.00260259300344,-0.00563570155148,-0.00124406626973,-0.0013640189019,0.000248577706418,0.000701737721735,-0.00122292218186,0.000317805001353
ah94145,original_dataset,data/d_PV_20_coord/ah94145.csv,,,,,,Low-subsonic,valid,True,-0.121441910028,-0.145715009547,0.036428053378,0.0489751332443,-0.0220687054137,-0.0307031501913,-0.0238584550585,-0.00667649478504,-0.000368785406425,0.00781050003118,-0.00231160344677,-0.00342233515662,-0.00169960513137,0.00157016458082,0.00337090564863,-0.00103540063433,0.00246821216612,-0.00067096845825,-0.000676152265724
